success,family,n_qubits,n_t_gates,n_total_gates,ofd_success,ofd_fail,ofd_rate,final_chi,final_nu,final_S2,runtime,seed,extra_metadata,graph_type,code_distance,ansatz,n_layers,density,avg_clifford_depth,max_clifford_depth,min_clifford_depth,std_clifford_depth,avg_light_cone_width,max_light_cone_width,spatial_uniformity,depth_variance,n_gates
true,Simon's Algorithm,12,6,49,4,2,0.6666666667,1,4,0.0,107.5644939,2259584249,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.515151515151515,49.0
true,Simon's Algorithm,12,6,39,5,1,0.8333333333,2,5,0.0,0.0508749485,2068086234,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.090909090909091,39.0
true,Simon's Algorithm,12,6,34,4,2,0.6666666667,2,4,0.2457753667,105.446346,922431674,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.7878787878787885,34.0
true,Simon's Algorithm,12,6,39,4,2,0.6666666667,2,4,0.5623351446,50.5335691,3012031990,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,39.0
true,Simon's Algorithm,12,6,44,5,1,0.8333333333,2,5,0.2457753667,14.26157498,2912395063,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.515151515151515,44.0
true,Simon's Algorithm,12,6,44,3,3,0.5,2,3,0.0,0.1058170795,4169544742,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.333333333333332,44.0
true,Simon's Algorithm,12,12,45,5,7,0.4166666667,4,5,1.003784488,250.274447,901928409,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.272727272727273,45.0
true,Simon's Algorithm,12,12,40,4,8,0.3333333333,1,4,0.0,368.1692948,927336637,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.333333333333333,40.0
true,Simon's Algorithm,12,12,55,5,7,0.4166666667,2,5,0.6931471806,189.202086,1121702502,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.515151515151515,55.0
true,Simon's Algorithm,12,12,40,6,6,0.5,2,6,0.4164955307,154.7638221,3630443609,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.18350341907227397,4.0606060606060606,40.0
true,Simon's Algorithm,12,12,50,4,8,0.3333333333,2,4,0.0,225.0542278,1020256301,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0871290708247231,4.606060606060606,50.0
true,Simon's Algorithm,12,12,40,5,7,0.4166666667,2,5,0.3767701613,237.48716,1861073812,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.18350341907227397,5.878787878787878,40.0
true,Simon's Algorithm,12,12,50,5,7,0.4166666667,1,5,0.0,131.068269,2551987351,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.787878787878788,50.0
true,Simon's Algorithm,12,12,40,4,8,0.3333333333,4,4,0.4164955307,376.0951979,2915399348,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.696969696969696,40.0
true,Simon's Algorithm,12,18,46,6,12,0.3333333333,8,6,1.562773775,900.5202379,2679365120,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.3617152614957746,3.96969696969697,46.0
true,Simon's Algorithm,12,18,46,7,11,0.3888888889,4,7,0.3767701613,376.9012861,2636377272,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2546440075000701,4.878787878787878,46.0
true,Simon's Algorithm,12,18,66,4,14,0.2222222222,1,4,0.0,25.66807508,971267033,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.11808289631180313,3.3636363636363638,66.0
true,Simon's Algorithm,12,18,56,7,11,0.3888888889,2,7,0.2730870192,432.54901,1780929828,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.42264973081037427,4.696969696969696,56.0
true,Simon's Algorithm,12,18,46,6,12,0.3333333333,4,6,0.5779663793,657.835613,4142297504,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2546440075000701,7.6060606060606055,46.0
true,Simon's Algorithm,12,18,61,6,12,0.3333333333,2,6,0.04045310112,375.154388,1715752182,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.16112950719213892,6.424242424242426,61.0
true,Simon's Algorithm,12,18,46,6,12,0.3333333333,8,6,1.400231314,1156.210966,3650101463,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.30611133351128916,4.515151515151515,46.0
true,Simon's Algorithm,12,18,56,7,11,0.3888888889,4,7,0.3767701613,877.3079,3820242305,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.037749551350623634,2.6969696969696972,56.0
true,Simon's Algorithm,16,8,46,5,3,0.625,2,5,0.6931471806,178.1128891,2095292416,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.666666666666667,46.0
true,Simon's Algorithm,16,8,74,6,2,0.75,2,6,0.0,59.58590388,2883451760,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.533333333333333,74.0
true,Simon's Algorithm,16,8,46,6,2,0.75,2,6,0.6931471806,158.601711,2894519789,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.466666666666667,46.0
true,Simon's Algorithm,16,8,67,4,4,0.5,1,4,0.0,115.761327,206036152,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.516666666666667,67.0
true,Simon's Algorithm,16,8,60,5,3,0.625,2,5,0.0,41.16074204,2114726384,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.8,60.0
true,Simon's Algorithm,16,8,67,4,4,0.5,2,4,0.4164955307,98.83065891,1982416389,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.05,67.0
true,Simon's Algorithm,16,8,88,3,5,0.375,2,3,0.0,71.67512298,293050794,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4666666666666666,88.0
true,Simon's Algorithm,16,8,60,4,4,0.5,2,4,0.0,24.67140007,1946446490,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.066666666666666,60.0
true,Simon's Algorithm,16,16,61,7,9,0.4375,1,7,0.0,160.9735579,4228316207,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.383333333333333,61.0
true,Simon's Algorithm,16,16,75,7,9,0.4375,8,7,0.8329910614,267.9855289,485736141,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.1339745962155614,8.516666666666667,75.0
true,Simon's Algorithm,16,16,82,7,9,0.4375,2,7,0.6931471806,308.541091,3018489036,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.533333333333333,82.0
true,Simon's Algorithm,16,16,68,8,8,0.5,3,8,0.9013949459,889.7599142,2215023972,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.666666666666666,68.0
true,Simon's Algorithm,16,16,61,7,9,0.4375,4,7,0.6292752625,173.141171,3048191474,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2928932188134524,6.783333333333333,61.0
true,Simon's Algorithm,16,16,54,8,8,0.5,2,8,0.6455108275,337.1496971,688946278,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.20943058495790512,8.466666666666667,54.0
true,Simon's Algorithm,16,16,68,7,9,0.4375,2,7,0.3767701613,263.1364832,1074868661,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.8,68.0
true,Simon's Algorithm,16,16,96,6,10,0.375,2,6,0.0,259.4018171,3611074908,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.1339745962155614,1.8666666666666667,96.0
true,Simon's Algorithm,16,24,83,7,17,0.2916666667,2,7,0.4917059725,253.2792468,1165229821,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.316666666666666,83.0
true,Simon's Algorithm,16,24,69,9,15,0.375,4,9,0.8505692075,1261.006123,2999477282,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.15016341440120262,9.983333333333333,69.0
true,Simon's Algorithm,16,24,90,6,18,0.25,2,6,0.3767701613,472.9014809,2498681365,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.05719095841793653,9.266666666666667,90.0
true,Simon's Algorithm,16,24,90,9,15,0.375,8,9,1.275537113,1387.782049,953297119,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.15016341440120262,9.4,90.0
true,Simon's Algorithm,16,24,83,8,16,0.3333333333,2,8,0.0,114.6963069,1087436558,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0871290708247231,8.116666666666667,83.0
true,Simon's Algorithm,16,24,69,8,16,0.3333333333,4,8,1.147891631,701.864315,1049433588,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.183333333333334,69.0
true,Simon's Algorithm,16,24,83,8,16,0.3333333333,8,8,1.64813077,982.0108089,2694047009,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.11808289631180313,11.05,83.0
true,Simon's Algorithm,16,24,90,9,15,0.375,2,9,0.4164955307,1416.021074,902014589,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.18350341907227408,8.2,90.0
true,Deutsch-Jozsa,8,0,16,0,0,0.0,1,0,0.0,3.290524006,603454719,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
true,Deutsch-Jozsa,8,4,26,4,0,1.0,1,4,0.0,0.003082990646,4029391999,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8392857142857143,26.0
true,Deutsch-Jozsa,8,0,15,0,0,0.0,1,0,0.0,0.001439809799,3227420688,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,15.0
true,Deutsch-Jozsa,8,4,26,3,1,0.75,1,3,0.0,0.02850914001,1296558960,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.125,26.0
true,Deutsch-Jozsa,8,4,26,1,3,0.25,2,1,0.0,0.05486607552,1953339682,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.4107142857142858,26.0
true,Deutsch-Jozsa,8,4,26,2,2,0.5,1,2,0.0,12.52943301,206338554,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.4107142857142858,26.0
true,Deutsch-Jozsa,8,4,26,3,1,0.75,2,3,0.0,0.05186986923,2496803905,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5535714285714286,26.0
true,Deutsch-Jozsa,8,0,15,0,0,0.0,1,0,0.0,0.005036830902,1912221887,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,15.0
true,Deutsch-Jozsa,8,8,34,6,2,0.75,2,6,0.0,28.32536888,4178079065,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.1339745962155614,0.8392857142857143,34.0
true,Deutsch-Jozsa,8,0,16,0,0,0.0,1,0,0.0,0.002174139023,1476234424,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
true,Deutsch-Jozsa,8,0,15,0,0,0.0,1,0,0.0,0.001269102097,1767431962,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,15.0
true,Deutsch-Jozsa,8,8,34,3,5,0.375,2,3,0.0,29.64890194,2078644762,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.1339745962155614,1.9821428571428572,34.0
true,Deutsch-Jozsa,8,8,34,4,4,0.5,2,4,0.2457753667,167.784466,3128615293,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.1339745962155614,2.5535714285714284,34.0
true,Deutsch-Jozsa,8,0,16,0,0,0.0,1,0,0.0,0.002133846283,2034338935,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
true,Deutsch-Jozsa,8,8,34,5,3,0.625,2,5,0.0,83.82340598,3298538286,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.125,34.0
true,Deutsch-Jozsa,8,0,15,0,0,0.0,1,0,0.0,0.002117872238,2914460334,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,15.0
true,Deutsch-Jozsa,8,12,42,5,7,0.4166666667,1,5,0.0,83.581213,1228566086,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.18350341907227408,2.267857142857143,42.0
true,Deutsch-Jozsa,8,12,42,5,7,0.4166666667,1,5,0.0,76.78871489,2263664896,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.11808289631180313,4.553571428571429,42.0
true,Deutsch-Jozsa,8,0,15,0,0,0.0,1,0,0.0,0.01417899132,1089504031,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,15.0
true,Deutsch-Jozsa,8,12,42,4,8,0.3333333333,1,4,0.0,89.07043409,1264157908,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.2546440075000701,4.267857142857143,42.0
true,Deutsch-Jozsa,8,12,42,5,7,0.4166666667,1,5,0.0,53.5657649,2315996026,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.42264973081037427,1.9821428571428572,42.0
true,Deutsch-Jozsa,8,0,15,0,0,0.0,1,0,0.0,0.00214099884,939705671,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,15.0
true,Deutsch-Jozsa,8,12,42,3,9,0.25,2,3,0.0,52.34177208,3561146439,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.2546440075000701,3.982142857142857,42.0
true,Deutsch-Jozsa,8,0,16,0,0,0.0,1,0,0.0,0.002424955368,1503529524,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
true,Deutsch-Jozsa,12,0,24,0,0,0.0,1,0,0.0,0.00469994545,1097122929,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
true,Deutsch-Jozsa,12,6,40,4,2,0.6666666667,1,4,0.0,0.07564091682,394866873,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.2954545454545454,40.0
true,Deutsch-Jozsa,12,6,40,5,1,0.8333333333,2,5,0.0,0.03204488754,2187532120,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.4772727272727273,40.0
true,Deutsch-Jozsa,12,6,40,4,2,0.6666666667,1,4,0.0,0.06427693367,4227259637,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.6590909090909092,40.0
true,Deutsch-Jozsa,12,6,40,5,1,0.8333333333,1,5,0.0,0.03661084175,183233708,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.2954545454545454,40.0
true,Deutsch-Jozsa,12,0,24,0,0,0.0,1,0,0.0,0.003289937973,1221112109,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
true,Deutsch-Jozsa,12,0,23,0,0,0.0,1,0,0.0,0.003249883652,2771529082,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,23.0
true,Deutsch-Jozsa,12,0,24,0,0,0.0,1,0,0.0,0.003175020218,1029447699,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
true,Deutsch-Jozsa,12,0,23,0,0,0.0,1,0,0.0,2.968539953,439276180,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,23.0
true,Deutsch-Jozsa,12,12,52,5,7,0.4166666667,2,5,0.0,12.22458386,2591103747,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.568181818181818,52.0
true,Deutsch-Jozsa,12,12,52,6,6,0.5,2,6,0.0,129.489656,277874293,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.477272727272727,52.0
true,Deutsch-Jozsa,12,0,24,0,0,0.0,1,0,0.0,0.05091404915,1865671339,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
true,Deutsch-Jozsa,12,12,52,5,7,0.4166666667,1,5,0.0,0.54844594,3144086111,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0871290708247231,2.3863636363636362,52.0
true,Deutsch-Jozsa,12,12,52,6,6,0.5,1,6,0.0,360.4640799,3082859384,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0871290708247231,0.9318181818181818,52.0
true,Deutsch-Jozsa,12,0,24,0,0,0.0,1,0,0.0,0.005676031113,1038868463,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
true,Deutsch-Jozsa,12,0,24,0,0,0.0,1,0,0.0,0.02304601669,1546907977,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
true,Deutsch-Jozsa,12,0,23,0,0,0.0,1,0,0.0,0.002727031708,3238255010,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,23.0
true,Deutsch-Jozsa,12,18,64,5,13,0.2777777778,1,5,0.0,101.234791,1038793656,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.07704179300910274,6.204545454545454,64.0
true,Deutsch-Jozsa,12,18,64,8,10,0.4444444444,8,8,1.022362676,430.713732,1296896189,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.11808289631180313,5.4772727272727275,64.0
true,Deutsch-Jozsa,12,18,64,9,9,0.5,2,9,0.0,819.0397029,1984991799,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.16112950719213892,1.4772727272727273,64.0
true,Deutsch-Jozsa,12,0,24,0,0,0.0,1,0,0.0,0.02119588852,3673370910,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
true,Deutsch-Jozsa,12,18,64,5,13,0.2777777778,2,5,0.0,35.48369312,2244521100,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.11808289631180313,5.113636363636363,64.0
true,Deutsch-Jozsa,12,18,64,6,12,0.3333333333,2,6,0.6931471806,919.5124819,770453635,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.30611133351128916,2.3863636363636362,64.0
true,Deutsch-Jozsa,12,18,64,7,11,0.3888888889,2,7,0.6931471806,663.4613409,3594904974,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.30611133351128916,2.2045454545454546,64.0
true,Deutsch-Jozsa,16,0,32,0,0,0.0,1,0,0.0,0.01918101311,2376070748,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
true,Deutsch-Jozsa,16,0,32,0,0,0.0,1,0,0.0,0.01807999611,979070580,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
true,Deutsch-Jozsa,16,8,54,5,3,0.625,1,5,0.0,0.2012619972,2168436101,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.4291666666666667,54.0
true,Deutsch-Jozsa,16,0,31,0,0,0.0,1,0,0.0,0.005791902542,2132504917,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,31.0
true,Deutsch-Jozsa,16,0,31,0,0,0.0,1,0,0.0,0.01023197174,1896405186,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,31.0
true,Deutsch-Jozsa,16,8,54,4,4,0.5,1,4,0.0,94.4946959,3706961836,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.6958333333333333,54.0
true,Deutsch-Jozsa,16,0,32,0,0,0.0,1,0,0.0,0.009895086288,3238846102,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
true,Deutsch-Jozsa,16,8,54,5,3,0.625,2,5,0.0,118.739476,1302745013,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.1625,54.0
true,Deutsch-Jozsa,16,16,70,7,9,0.4375,1,7,0.0,348.5240428,1847386652,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.2291666666666665,70.0
true,Deutsch-Jozsa,16,16,70,8,8,0.5,2,8,0.0,129.0570769,4242192802,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.1339745962155614,2.029166666666667,70.0
true,Deutsch-Jozsa,16,0,32,0,0,0.0,1,0,0.0,0.01315402985,3900055659,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
true,Deutsch-Jozsa,16,16,70,8,8,0.5,2,8,0.0,480.8786371,1418937177,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.20943058495790512,2.1625,70.0
true,Deutsch-Jozsa,16,0,31,0,0,0.0,1,0,0.0,0.01703691483,4201386512,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,31.0
true,Deutsch-Jozsa,16,0,32,0,0,0.0,1,0,0.0,0.005025863647,3710142660,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
true,Deutsch-Jozsa,16,0,31,0,0,0.0,1,0,0.0,0.004787921906,3214932621,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,31.0
true,Deutsch-Jozsa,16,16,70,8,8,0.5,4,8,1.109642711,650.4274271,1505604057,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.1339745962155614,3.495833333333333,70.0
true,Deutsch-Jozsa,16,0,31,0,0,0.0,1,0,0.0,0.005815982819,550553618,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,31.0
true,Deutsch-Jozsa,16,24,86,12,12,0.5,2,12,0.0,442.2933838,3330333421,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.5285954792089682,1.3625,86.0
true,Deutsch-Jozsa,16,24,86,11,13,0.4583333333,2,11,0.0,0.6803381443,1775355514,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.29289321881345254,4.029166666666667,86.0
true,Deutsch-Jozsa,16,24,86,10,14,0.4166666667,4,10,1.109642711,1073.577406,3310144636,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.095833333333333,86.0
true,Deutsch-Jozsa,16,0,31,0,0,0.0,1,0,0.0,0.02644705772,3335425447,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,31.0
true,Deutsch-Jozsa,16,24,86,8,16,0.3333333333,4,8,1.109642711,1666.519285,1168459313,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0871290708247231,4.029166666666667,86.0
true,Deutsch-Jozsa,16,24,86,10,14,0.4166666667,4,10,0.6931471806,1016.426904,4192746675,"Dict{String, Any}()",,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.29289321881345254,2.9625,86.0
true,Deutsch-Jozsa,16,0,31,0,0,0.0,1,0,0.0,0.03921413422,854656390,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,31.0
true,GHZ State,8,4,12,1,3,0.25,1,1,0.0,0.2632410526,1981166490,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.696428571428571,12.0
true,GHZ State,8,4,12,1,3,0.25,1,1,0.0,0.0511610508,3062608348,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.696428571428571,12.0
true,GHZ State,8,4,12,1,3,0.25,1,1,0.0,0.0394589901,565443327,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.410714285714286,12.0
true,GHZ State,8,4,12,1,3,0.25,1,1,0.0,0.03856110573,385535129,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.410714285714286,12.0
true,GHZ State,8,4,12,1,3,0.25,1,1,0.0,0.04319286346,2604495405,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.696428571428571,12.0
true,GHZ State,8,4,12,1,3,0.25,1,1,0.0,0.03701305389,1253099428,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.696428571428571,12.0
true,GHZ State,8,4,12,1,3,0.25,1,1,0.0,0.03827500343,2907005844,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.696428571428571,12.0
true,GHZ State,8,4,12,1,3,0.25,1,1,0.0,0.03920793533,1515604424,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.696428571428571,12.0
true,GHZ State,8,8,16,2,6,0.25,2,2,0.0,12.12081599,2244647187,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.267857142857143,16.0
true,GHZ State,8,8,16,2,6,0.25,2,2,0.0,12.44980597,1288502233,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.1339745962155614,4.982142857142857,16.0
true,GHZ State,8,8,16,2,6,0.25,2,2,0.0,12.05756998,3655645345,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.267857142857143,16.0
true,GHZ State,8,8,16,2,6,0.25,2,2,0.0,12.17072392,2697521568,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.553571428571429,16.0
true,GHZ State,8,8,16,2,6,0.25,2,2,0.0,12.10120082,4250173885,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.1339745962155614,4.982142857142857,16.0
