n_qubits,seed,t_index,control_j,rotation_k,cumulative_t,cumulative_rank,rank_delta
32,497630260,6408,4,26,6408,4,0
32,497630260,6409,4,26,6409,4,0
32,497630260,6410,4,26,6410,4,0
32,497630260,6411,4,26,6411,4,0
32,497630260,6412,4,26,6412,4,0
32,497630260,6413,4,26,6413,4,0
32,497630260,6414,4,26,6414,4,0
32,497630260,6415,4,26,6415,4,0
32,497630260,6416,4,26,6416,4,0
32,497630260,6417,4,26,6417,4,0
32,497630260,6418,4,26,6418,4,0
32,497630260,6419,4,26,6419,4,0
32,497630260,6420,4,26,6420,4,0
32,497630260,6421,4,26,6421,4,0
32,497630260,6422,4,26,6422,4,0
32,497630260,6423,4,26,6423,4,0
32,497630260,6424,4,26,6424,4,0
32,497630260,6425,4,27,6425,4,0
32,497630260,6426,4,27,6426,4,0
32,497630260,6427,4,27,6427,4,0
32,497630260,6428,4,27,6428,4,0
32,497630260,6429,4,27,6429,4,0
32,497630260,6430,4,27,6430,4,0
32,497630260,6431,4,27,6431,4,0
32,497630260,6432,4,27,6432,4,0
32,497630260,6433,4,27,6433,4,0
32,497630260,6434,4,27,6434,4,0
32,497630260,6435,4,27,6435,4,0
32,497630260,6436,4,27,6436,4,0
32,497630260,6437,4,27,6437,4,0
32,497630260,6438,4,27,6438,4,0
32,497630260,6439,4,27,6439,4,0
32,497630260,6440,4,27,6440,4,0
32,497630260,6441,4,27,6441,4,0
32,497630260,6442,4,27,6442,4,0
32,497630260,6443,4,27,6443,4,0
32,497630260,6444,4,27,6444,4,0
32,497630260,6445,4,27,6445,4,0
32,497630260,6446,4,27,6446,4,0
32,497630260,6447,4,27,6447,4,0
32,497630260,6448,4,27,6448,4,0
32,497630260,6449,4,27,6449,4,0
32,497630260,6450,4,27,6450,4,0
32,497630260,6451,4,27,6451,4,0
32,497630260,6452,4,27,6452,4,0
32,497630260,6453,4,27,6453,4,0
32,497630260,6454,4,27,6454,4,0
32,497630260,6455,4,27,6455,4,0
32,497630260,6456,4,27,6456,4,0
32,497630260,6457,4,27,6457,4,0
32,497630260,6458,4,27,6458,4,0
32,497630260,6459,4,27,6459,4,0
32,497630260,6460,4,27,6460,4,0
32,497630260,6461,4,27,6461,4,0
32,497630260,6462,4,27,6462,4,0
32,497630260,6463,4,27,6463,4,0
32,497630260,6464,4,27,6464,4,0
32,497630260,6465,4,27,6465,4,0
32,497630260,6466,4,27,6466,4,0
32,497630260,6467,4,27,6467,4,0
32,497630260,6468,4,27,6468,4,0
32,497630260,6469,4,27,6469,4,0
32,497630260,6470,4,27,6470,4,0
32,497630260,6471,4,27,6471,4,0
32,497630260,6472,4,27,6472,4,0
32,497630260,6473,4,27,6473,4,0
32,497630260,6474,4,27,6474,4,0
32,497630260,6475,4,27,6475,4,0
32,497630260,6476,4,27,6476,4,0
32,497630260,6477,4,27,6477,4,0
32,497630260,6478,4,27,6478,4,0
32,497630260,6479,4,27,6479,4,0
32,497630260,6480,4,27,6480,4,0
32,497630260,6481,4,27,6481,4,0
32,497630260,6482,4,27,6482,4,0
32,497630260,6483,4,27,6483,4,0
32,497630260,6484,4,27,6484,4,0
32,497630260,6485,4,27,6485,4,0
32,497630260,6486,4,27,6486,4,0
32,497630260,6487,4,27,6487,4,0
32,497630260,6488,4,27,6488,4,0
32,497630260,6489,4,27,6489,4,0
32,497630260,6490,4,27,6490,4,0
32,497630260,6491,4,27,6491,4,0
32,497630260,6492,4,27,6492,4,0
32,497630260,6493,4,27,6493,4,0
32,497630260,6494,4,27,6494,4,0
32,497630260,6495,4,27,6495,4,0
32,497630260,6496,4,27,6496,4,0
32,497630260,6497,4,27,6497,4,0
32,497630260,6498,4,27,6498,4,0
32,497630260,6499,4,27,6499,4,0
32,497630260,6500,4,27,6500,4,0
32,497630260,6501,4,27,6501,4,0
32,497630260,6502,4,27,6502,4,0
32,497630260,6503,4,27,6503,4,0
32,497630260,6504,4,27,6504,4,0
32,497630260,6505,4,27,6505,4,0
32,497630260,6506,4,27,6506,4,0
32,497630260,6507,4,27,6507,4,0
32,497630260,6508,4,27,6508,4,0
32,497630260,6509,4,27,6509,4,0
32,497630260,6510,4,27,6510,4,0
32,497630260,6511,4,27,6511,4,0
32,497630260,6512,4,27,6512,4,0
32,497630260,6513,4,27,6513,4,0
32,497630260,6514,4,27,6514,4,0
32,497630260,6515,4,27,6515,4,0
32,497630260,6516,4,27,6516,4,0
32,497630260,6517,4,27,6517,4,0
32,497630260,6518,4,27,6518,4,0
32,497630260,6519,4,27,6519,4,0
32,497630260,6520,4,27,6520,4,0
32,497630260,6521,4,27,6521,4,0
32,497630260,6522,4,27,6522,4,0
32,497630260,6523,4,27,6523,4,0
32,497630260,6524,4,27,6524,4,0
32,497630260,6525,4,28,6525,4,0
32,497630260,6526,4,28,6526,4,0
32,497630260,6527,4,28,6527,4,0
32,497630260,6528,4,28,6528,4,0
32,497630260,6529,4,28,6529,4,0
32,497630260,6530,4,28,6530,4,0
32,497630260,6531,4,28,6531,4,0
32,497630260,6532,4,28,6532,4,0
32,497630260,6533,4,28,6533,4,0
32,497630260,6534,4,28,6534,4,0
32,497630260,6535,4,28,6535,4,0
32,497630260,6536,4,28,6536,4,0
32,497630260,6537,4,28,6537,4,0
32,497630260,6538,4,28,6538,4,0
32,497630260,6539,4,28,6539,4,0
32,497630260,6540,4,28,6540,4,0
32,497630260,6541,4,28,6541,4,0
32,497630260,6542,4,28,6542,4,0
32,497630260,6543,4,28,6543,4,0
32,497630260,6544,4,28,6544,4,0
32,497630260,6545,4,28,6545,4,0
32,497630260,6546,4,28,6546,4,0
32,497630260,6547,4,28,6547,4,0
32,497630260,6548,4,28,6548,4,0
32,497630260,6549,4,28,6549,4,0
32,497630260,6550,4,28,6550,4,0
32,497630260,6551,4,28,6551,4,0
32,497630260,6552,4,28,6552,4,0
32,497630260,6553,4,28,6553,4,0
32,497630260,6554,4,28,6554,4,0
32,497630260,6555,4,28,6555,4,0
32,497630260,6556,4,28,6556,4,0
32,497630260,6557,4,28,6557,4,0
32,497630260,6558,4,28,6558,4,0
32,497630260,6559,4,28,6559,4,0
32,497630260,6560,4,28,6560,4,0
32,497630260,6561,4,28,6561,4,0
32,497630260,6562,4,28,6562,4,0
32,497630260,6563,4,28,6563,4,0
32,497630260,6564,4,28,6564,4,0
32,497630260,6565,4,28,6565,4,0
32,497630260,6566,4,28,6566,4,0
32,497630260,6567,4,28,6567,4,0
32,497630260,6568,4,28,6568,4,0
32,497630260,6569,4,28,6569,4,0
32,497630260,6570,4,28,6570,4,0
32,497630260,6571,4,28,6571,4,0
32,497630260,6572,4,28,6572,4,0
32,497630260,6573,4,28,6573,4,0
32,497630260,6574,4,28,6574,4,0
32,497630260,6575,4,28,6575,4,0
32,497630260,6576,4,28,6576,4,0
32,497630260,6577,4,28,6577,4,0
32,497630260,6578,4,28,6578,4,0
32,497630260,6579,4,28,6579,4,0
32,497630260,6580,4,28,6580,4,0
32,497630260,6581,4,28,6581,4,0
32,497630260,6582,4,28,6582,4,0
32,497630260,6583,4,28,6583,4,0
32,497630260,6584,4,28,6584,4,0
32,497630260,6585,4,28,6585,4,0
32,497630260,6586,4,28,6586,4,0
32,497630260,6587,4,28,6587,4,0
32,497630260,6588,4,28,6588,4,0
32,497630260,6589,4,28,6589,4,0
32,497630260,6590,4,28,6590,4,0
32,497630260,6591,4,28,6591,4,0
32,497630260,6592,4,28,6592,4,0
32,497630260,6593,4,28,6593,4,0
32,497630260,6594,4,28,6594,4,0
32,497630260,6595,4,28,6595,4,0
32,497630260,6596,4,28,6596,4,0
32,497630260,6597,4,28,6597,4,0
32,497630260,6598,4,28,6598,4,0
32,497630260,6599,4,28,6599,4,0
32,497630260,6600,4,28,6600,4,0
32,497630260,6601,4,28,6601,4,0
32,497630260,6602,4,28,6602,4,0
32,497630260,6603,4,28,6603,4,0
32,497630260,6604,4,28,6604,4,0
32,497630260,6605,4,28,6605,4,0
32,497630260,6606,4,28,6606,4,0
32,497630260,6607,4,28,6607,4,0
32,497630260,6608,4,28,6608,4,0
32,497630260,6609,4,28,6609,4,0
32,497630260,6610,4,28,6610,4,0
32,497630260,6611,4,28,6611,4,0
32,497630260,6612,4,28,6612,4,0
32,497630260,6613,4,28,6613,4,0
32,497630260,6614,4,28,6614,4,0
32,497630260,6615,4,28,6615,4,0
32,497630260,6616,4,28,6616,4,0
32,497630260,6617,4,28,6617,4,0
32,497630260,6618,4,28,6618,4,0
32,497630260,6619,4,28,6619,4,0
32,497630260,6620,4,28,6620,4,0
32,497630260,6621,4,28,6621,4,0
32,497630260,6622,4,28,6622,4,0
32,497630260,6623,4,28,6623,4,0
32,497630260,6624,4,28,6624,4,0
32,497630260,6625,4,28,6625,4,0
32,497630260,6626,4,28,6626,4,0
32,497630260,6627,4,28,6627,4,0
32,497630260,6628,4,28,6628,4,0
32,497630260,6629,4,29,6629,4,0
32,497630260,6630,4,29,6630,4,0
32,497630260,6631,4,29,6631,4,0
32,497630260,6632,4,29,6632,4,0
32,497630260,6633,4,29,6633,4,0
32,497630260,6634,4,29,6634,4,0
32,497630260,6635,4,29,6635,4,0
32,497630260,6636,4,29,6636,4,0
32,497630260,6637,4,29,6637,4,0
32,497630260,6638,4,29,6638,4,0
32,497630260,6639,4,29,6639,4,0
32,497630260,6640,4,29,6640,4,0
32,497630260,6641,4,29,6641,4,0
32,497630260,6642,4,29,6642,4,0
32,497630260,6643,4,29,6643,4,0
32,497630260,6644,4,29,6644,4,0
32,497630260,6645,4,29,6645,4,0
32,497630260,6646,4,29,6646,4,0
32,497630260,6647,4,29,6647,4,0
32,497630260,6648,4,29,6648,4,0
32,497630260,6649,4,29,6649,4,0
32,497630260,6650,4,29,6650,4,0
32,497630260,6651,4,29,6651,4,0
32,497630260,6652,4,29,6652,4,0
32,497630260,6653,4,29,6653,4,0
32,497630260,6654,4,29,6654,4,0
32,497630260,6655,4,29,6655,4,0
32,497630260,6656,4,29,6656,4,0
32,497630260,6657,4,29,6657,4,0
32,497630260,6658,4,29,6658,4,0
32,497630260,6659,4,29,6659,4,0
32,497630260,6660,4,29,6660,4,0
32,497630260,6661,4,29,6661,4,0
32,497630260,6662,4,29,6662,4,0
32,497630260,6663,4,29,6663,4,0
32,497630260,6664,4,29,6664,4,0
32,497630260,6665,4,29,6665,4,0
32,497630260,6666,4,29,6666,4,0
32,497630260,6667,4,29,6667,4,0
32,497630260,6668,4,29,6668,4,0
32,497630260,6669,4,29,6669,4,0
32,497630260,6670,4,29,6670,4,0
32,497630260,6671,4,29,6671,4,0
32,497630260,6672,4,29,6672,4,0
32,497630260,6673,4,29,6673,4,0
32,497630260,6674,4,29,6674,4,0
32,497630260,6675,4,29,6675,4,0
32,497630260,6676,4,29,6676,4,0
32,497630260,6677,4,29,6677,4,0
32,497630260,6678,4,29,6678,4,0
32,497630260,6679,4,29,6679,4,0
32,497630260,6680,4,29,6680,4,0
32,497630260,6681,4,29,6681,4,0
32,497630260,6682,4,29,6682,4,0
32,497630260,6683,4,29,6683,4,0
32,497630260,6684,4,29,6684,4,0
32,497630260,6685,4,29,6685,4,0
32,497630260,6686,4,29,6686,4,0
32,497630260,6687,4,29,6687,4,0
32,497630260,6688,4,29,6688,4,0
32,497630260,6689,4,29,6689,4,0
32,497630260,6690,4,29,6690,4,0
32,497630260,6691,4,29,6691,4,0
32,497630260,6692,4,29,6692,4,0
32,497630260,6693,4,29,6693,4,0
32,497630260,6694,4,29,6694,4,0
32,497630260,6695,4,29,6695,4,0
32,497630260,6696,4,29,6696,4,0
32,497630260,6697,4,29,6697,4,0
32,497630260,6698,4,29,6698,4,0
32,497630260,6699,4,29,6699,4,0
32,497630260,6700,4,29,6700,4,0
32,497630260,6701,4,29,6701,4,0
32,497630260,6702,4,29,6702,4,0
32,497630260,6703,4,29,6703,4,0
32,497630260,6704,4,29,6704,4,0
32,497630260,6705,4,29,6705,4,0
32,497630260,6706,4,29,6706,4,0
32,497630260,6707,4,29,6707,4,0
32,497630260,6708,4,29,6708,4,0
32,497630260,6709,4,29,6709,4,0
32,497630260,6710,4,29,6710,4,0
32,497630260,6711,4,29,6711,4,0
32,497630260,6712,4,29,6712,4,0
32,497630260,6713,4,29,6713,4,0
32,497630260,6714,4,29,6714,4,0
32,497630260,6715,4,29,6715,4,0
32,497630260,6716,4,29,6716,4,0
32,497630260,6717,4,29,6717,4,0
32,497630260,6718,4,29,6718,4,0
32,497630260,6719,4,29,6719,4,0
32,497630260,6720,4,29,6720,4,0
32,497630260,6721,4,29,6721,4,0
32,497630260,6722,4,29,6722,4,0
32,497630260,6723,4,29,6723,4,0
32,497630260,6724,4,29,6724,4,0
32,497630260,6725,4,29,6725,4,0
32,497630260,6726,4,29,6726,4,0
32,497630260,6727,4,29,6727,4,0
32,497630260,6728,4,29,6728,4,0
32,497630260,6729,4,29,6729,4,0
32,497630260,6730,4,29,6730,4,0
32,497630260,6731,4,29,6731,4,0
32,497630260,6732,4,29,6732,4,0
32,497630260,6733,4,29,6733,4,0
32,497630260,6734,4,29,6734,4,0
32,497630260,6735,4,29,6735,4,0
32,497630260,6736,4,29,6736,4,0
32,497630260,6737,5,3,6737,5,1
32,497630260,6738,5,3,6738,5,0
32,497630260,6739,5,3,6739,5,0
32,497630260,6740,5,3,6740,5,0
32,497630260,6741,5,4,6741,5,0
32,497630260,6742,5,4,6742,5,0
32,497630260,6743,5,4,6743,5,0
32,497630260,6744,5,4,6744,5,0
32,497630260,6745,5,4,6745,5,0
32,497630260,6746,5,4,6746,5,0
32,497630260,6747,5,4,6747,5,0
32,497630260,6748,5,4,6748,5,0
32,497630260,6749,5,5,6749,5,0
32,497630260,6750,5,5,6750,5,0
32,497630260,6751,5,5,6751,5,0
32,497630260,6752,5,5,6752,5,0
32,497630260,6753,5,5,6753,5,0
32,497630260,6754,5,5,6754,5,0
32,497630260,6755,5,5,6755,5,0
32,497630260,6756,5,5,6756,5,0
32,497630260,6757,5,5,6757,5,0
32,497630260,6758,5,5,6758,5,0
32,497630260,6759,5,5,6759,5,0
32,497630260,6760,5,5,6760,5,0
32,497630260,6761,5,6,6761,5,0
32,497630260,6762,5,6,6762,5,0
32,497630260,6763,5,6,6763,5,0
32,497630260,6764,5,6,6764,5,0
32,497630260,6765,5,6,6765,5,0
32,497630260,6766,5,6,6766,5,0
32,497630260,6767,5,6,6767,5,0
32,497630260,6768,5,6,6768,5,0
32,497630260,6769,5,6,6769,5,0
32,497630260,6770,5,6,6770,5,0
32,497630260,6771,5,6,6771,5,0
32,497630260,6772,5,6,6772,5,0
32,497630260,6773,5,6,6773,5,0
32,497630260,6774,5,6,6774,5,0
32,497630260,6775,5,6,6775,5,0
32,497630260,6776,5,6,6776,5,0
32,497630260,6777,5,7,6777,5,0
32,497630260,6778,5,7,6778,5,0
32,497630260,6779,5,7,6779,5,0
32,497630260,6780,5,7,6780,5,0
32,497630260,6781,5,7,6781,5,0
32,497630260,6782,5,7,6782,5,0
32,497630260,6783,5,7,6783,5,0
32,497630260,6784,5,7,6784,5,0
32,497630260,6785,5,7,6785,5,0
32,497630260,6786,5,7,6786,5,0
32,497630260,6787,5,7,6787,5,0
32,497630260,6788,5,7,6788,5,0
32,497630260,6789,5,7,6789,5,0
32,497630260,6790,5,7,6790,5,0
32,497630260,6791,5,7,6791,5,0
32,497630260,6792,5,7,6792,5,0
32,497630260,6793,5,7,6793,5,0
32,497630260,6794,5,7,6794,5,0
32,497630260,6795,5,7,6795,5,0
32,497630260,6796,5,7,6796,5,0
32,497630260,6797,5,8,6797,5,0
32,497630260,6798,5,8,6798,5,0
32,497630260,6799,5,8,6799,5,0
32,497630260,6800,5,8,6800,5,0
32,497630260,6801,5,8,6801,5,0
32,497630260,6802,5,8,6802,5,0
32,497630260,6803,5,8,6803,5,0
32,497630260,6804,5,8,6804,5,0
32,497630260,6805,5,8,6805,5,0
32,497630260,6806,5,8,6806,5,0
32,497630260,6807,5,8,6807,5,0
32,497630260,6808,5,8,6808,5,0
32,497630260,6809,5,8,6809,5,0
32,497630260,6810,5,8,6810,5,0
32,497630260,6811,5,8,6811,5,0
32,497630260,6812,5,8,6812,5,0
32,497630260,6813,5,8,6813,5,0
32,497630260,6814,5,8,6814,5,0
32,497630260,6815,5,8,6815,5,0
32,497630260,6816,5,8,6816,5,0
32,497630260,6817,5,8,6817,5,0
32,497630260,6818,5,8,6818,5,0
32,497630260,6819,5,8,6819,5,0
32,497630260,6820,5,8,6820,5,0
32,497630260,6821,5,9,6821,5,0
32,497630260,6822,5,9,6822,5,0
32,497630260,6823,5,9,6823,5,0
32,497630260,6824,5,9,6824,5,0
32,497630260,6825,5,9,6825,5,0
32,497630260,6826,5,9,6826,5,0
32,497630260,6827,5,9,6827,5,0
32,497630260,6828,5,9,6828,5,0
32,497630260,6829,5,9,6829,5,0
32,497630260,6830,5,9,6830,5,0
32,497630260,6831,5,9,6831,5,0
32,497630260,6832,5,9,6832,5,0
32,497630260,6833,5,9,6833,5,0
32,497630260,6834,5,9,6834,5,0
32,497630260,6835,5,9,6835,5,0
32,497630260,6836,5,9,6836,5,0
32,497630260,6837,5,9,6837,5,0
32,497630260,6838,5,9,6838,5,0
32,497630260,6839,5,9,6839,5,0
32,497630260,6840,5,9,6840,5,0
32,497630260,6841,5,9,6841,5,0
32,497630260,6842,5,9,6842,5,0
32,497630260,6843,5,9,6843,5,0
32,497630260,6844,5,9,6844,5,0
32,497630260,6845,5,9,6845,5,0
32,497630260,6846,5,9,6846,5,0
32,497630260,6847,5,9,6847,5,0
32,497630260,6848,5,9,6848,5,0
32,497630260,6849,5,10,6849,5,0
32,497630260,6850,5,10,6850,5,0
32,497630260,6851,5,10,6851,5,0
32,497630260,6852,5,10,6852,5,0
32,497630260,6853,5,10,6853,5,0
32,497630260,6854,5,10,6854,5,0
32,497630260,6855,5,10,6855,5,0
32,497630260,6856,5,10,6856,5,0
32,497630260,6857,5,10,6857,5,0
32,497630260,6858,5,10,6858,5,0
32,497630260,6859,5,10,6859,5,0
32,497630260,6860,5,10,6860,5,0
32,497630260,6861,5,10,6861,5,0
32,497630260,6862,5,10,6862,5,0
32,497630260,6863,5,10,6863,5,0
32,497630260,6864,5,10,6864,5,0
32,497630260,6865,5,10,6865,5,0
32,497630260,6866,5,10,6866,5,0
32,497630260,6867,5,10,6867,5,0
32,497630260,6868,5,10,6868,5,0
32,497630260,6869,5,10,6869,5,0
32,497630260,6870,5,10,6870,5,0
32,497630260,6871,5,10,6871,5,0
32,497630260,6872,5,10,6872,5,0
32,497630260,6873,5,10,6873,5,0
32,497630260,6874,5,10,6874,5,0
32,497630260,6875,5,10,6875,5,0
32,497630260,6876,5,10,6876,5,0
32,497630260,6877,5,10,6877,5,0
32,497630260,6878,5,10,6878,5,0
32,497630260,6879,5,10,6879,5,0
32,497630260,6880,5,10,6880,5,0
32,497630260,6881,5,11,6881,5,0
32,497630260,6882,5,11,6882,5,0
32,497630260,6883,5,11,6883,5,0
32,497630260,6884,5,11,6884,5,0
32,497630260,6885,5,11,6885,5,0
32,497630260,6886,5,11,6886,5,0
32,497630260,6887,5,11,6887,5,0
32,497630260,6888,5,11,6888,5,0
32,497630260,6889,5,11,6889,5,0
32,497630260,6890,5,11,6890,5,0
32,497630260,6891,5,11,6891,5,0
32,497630260,6892,5,11,6892,5,0
32,497630260,6893,5,11,6893,5,0
32,497630260,6894,5,11,6894,5,0
32,497630260,6895,5,11,6895,5,0
32,497630260,6896,5,11,6896,5,0
32,497630260,6897,5,11,6897,5,0
32,497630260,6898,5,11,6898,5,0
32,497630260,6899,5,11,6899,5,0
32,497630260,6900,5,11,6900,5,0
32,497630260,6901,5,11,6901,5,0
32,497630260,6902,5,11,6902,5,0
32,497630260,6903,5,11,6903,5,0
32,497630260,6904,5,11,6904,5,0
32,497630260,6905,5,11,6905,5,0
32,497630260,6906,5,11,6906,5,0
32,497630260,6907,5,11,6907,5,0
32,497630260,6908,5,11,6908,5,0
32,497630260,6909,5,11,6909,5,0
32,497630260,6910,5,11,6910,5,0
32,497630260,6911,5,11,6911,5,0
32,497630260,6912,5,11,6912,5,0
32,497630260,6913,5,11,6913,5,0
32,497630260,6914,5,11,6914,5,0
32,497630260,6915,5,11,6915,5,0
32,497630260,6916,5,11,6916,5,0
32,497630260,6917,5,12,6917,5,0
32,497630260,6918,5,12,6918,5,0
32,497630260,6919,5,12,6919,5,0
32,497630260,6920,5,12,6920,5,0
32,497630260,6921,5,12,6921,5,0
32,497630260,6922,5,12,6922,5,0
32,497630260,6923,5,12,6923,5,0
32,497630260,6924,5,12,6924,5,0
32,497630260,6925,5,12,6925,5,0
32,497630260,6926,5,12,6926,5,0
32,497630260,6927,5,12,6927,5,0
32,497630260,6928,5,12,6928,5,0
32,497630260,6929,5,12,6929,5,0
32,497630260,6930,5,12,6930,5,0
32,497630260,6931,5,12,6931,5,0
32,497630260,6932,5,12,6932,5,0
32,497630260,6933,5,12,6933,5,0
32,497630260,6934,5,12,6934,5,0
32,497630260,6935,5,12,6935,5,0
32,497630260,6936,5,12,6936,5,0
32,497630260,6937,5,12,6937,5,0
32,497630260,6938,5,12,6938,5,0
32,497630260,6939,5,12,6939,5,0
32,497630260,6940,5,12,6940,5,0
32,497630260,6941,5,12,6941,5,0
32,497630260,6942,5,12,6942,5,0
32,497630260,6943,5,12,6943,5,0
32,497630260,6944,5,12,6944,5,0
32,497630260,6945,5,12,6945,5,0
32,497630260,6946,5,12,6946,5,0
32,497630260,6947,5,12,6947,5,0
32,497630260,6948,5,12,6948,5,0
32,497630260,6949,5,12,6949,5,0
32,497630260,6950,5,12,6950,5,0
32,497630260,6951,5,12,6951,5,0
32,497630260,6952,5,12,6952,5,0
32,497630260,6953,5,12,6953,5,0
32,497630260,6954,5,12,6954,5,0
32,497630260,6955,5,12,6955,5,0
32,497630260,6956,5,12,6956,5,0
32,497630260,6957,5,13,6957,5,0
32,497630260,6958,5,13,6958,5,0
32,497630260,6959,5,13,6959,5,0
32,497630260,6960,5,13,6960,5,0
32,497630260,6961,5,13,6961,5,0
32,497630260,6962,5,13,6962,5,0
32,497630260,6963,5,13,6963,5,0
32,497630260,6964,5,13,6964,5,0
32,497630260,6965,5,13,6965,5,0
32,497630260,6966,5,13,6966,5,0
32,497630260,6967,5,13,6967,5,0
32,497630260,6968,5,13,6968,5,0
32,497630260,6969,5,13,6969,5,0
32,497630260,6970,5,13,6970,5,0
32,497630260,6971,5,13,6971,5,0
32,497630260,6972,5,13,6972,5,0
32,497630260,6973,5,13,6973,5,0
32,497630260,6974,5,13,6974,5,0
32,497630260,6975,5,13,6975,5,0
32,497630260,6976,5,13,6976,5,0
32,497630260,6977,5,13,6977,5,0
32,497630260,6978,5,13,6978,5,0
32,497630260,6979,5,13,6979,5,0
32,497630260,6980,5,13,6980,5,0
32,497630260,6981,5,13,6981,5,0
32,497630260,6982,5,13,6982,5,0
32,497630260,6983,5,13,6983,5,0
32,497630260,6984,5,13,6984,5,0
32,497630260,6985,5,13,6985,5,0
32,497630260,6986,5,13,6986,5,0
32,497630260,6987,5,13,6987,5,0
32,497630260,6988,5,13,6988,5,0
32,497630260,6989,5,13,6989,5,0
32,497630260,6990,5,13,6990,5,0
32,497630260,6991,5,13,6991,5,0
32,497630260,6992,5,13,6992,5,0
32,497630260,6993,5,13,6993,5,0
32,497630260,6994,5,13,6994,5,0
32,497630260,6995,5,13,6995,5,0
32,497630260,6996,5,13,6996,5,0
32,497630260,6997,5,13,6997,5,0
32,497630260,6998,5,13,6998,5,0
32,497630260,6999,5,13,6999,5,0
32,497630260,7000,5,13,7000,5,0
32,497630260,7001,5,14,7001,5,0
32,497630260,7002,5,14,7002,5,0
32,497630260,7003,5,14,7003,5,0
32,497630260,7004,5,14,7004,5,0
32,497630260,7005,5,14,7005,5,0
32,497630260,7006,5,14,7006,5,0
32,497630260,7007,5,14,7007,5,0
32,497630260,7008,5,14,7008,5,0
32,497630260,7009,5,14,7009,5,0
32,497630260,7010,5,14,7010,5,0
32,497630260,7011,5,14,7011,5,0
32,497630260,7012,5,14,7012,5,0
32,497630260,7013,5,14,7013,5,0
32,497630260,7014,5,14,7014,5,0
32,497630260,7015,5,14,7015,5,0
32,497630260,7016,5,14,7016,5,0
32,497630260,7017,5,14,7017,5,0
32,497630260,7018,5,14,7018,5,0
32,497630260,7019,5,14,7019,5,0
32,497630260,7020,5,14,7020,5,0
32,497630260,7021,5,14,7021,5,0
32,497630260,7022,5,14,7022,5,0
32,497630260,7023,5,14,7023,5,0
32,497630260,7024,5,14,7024,5,0
32,497630260,7025,5,14,7025,5,0
32,497630260,7026,5,14,7026,5,0
32,497630260,7027,5,14,7027,5,0
32,497630260,7028,5,14,7028,5,0
32,497630260,7029,5,14,7029,5,0
32,497630260,7030,5,14,7030,5,0
32,497630260,7031,5,14,7031,5,0
32,497630260,7032,5,14,7032,5,0
32,497630260,7033,5,14,7033,5,0
32,497630260,7034,5,14,7034,5,0
32,497630260,7035,5,14,7035,5,0
32,497630260,7036,5,14,7036,5,0
32,497630260,7037,5,14,7037,5,0
32,497630260,7038,5,14,7038,5,0
32,497630260,7039,5,14,7039,5,0
32,497630260,7040,5,14,7040,5,0
32,497630260,7041,5,14,7041,5,0
32,497630260,7042,5,14,7042,5,0
32,497630260,7043,5,14,7043,5,0
32,497630260,7044,5,14,7044,5,0
32,497630260,7045,5,14,7045,5,0
32,497630260,7046,5,14,7046,5,0
32,497630260,7047,5,14,7047,5,0
32,497630260,7048,5,14,7048,5,0
32,497630260,7049,5,15,7049,5,0
32,497630260,7050,5,15,7050,5,0
32,497630260,7051,5,15,7051,5,0
32,497630260,7052,5,15,7052,5,0
32,497630260,7053,5,15,7053,5,0
32,497630260,7054,5,15,7054,5,0
32,497630260,7055,5,15,7055,5,0
32,497630260,7056,5,15,7056,5,0
32,497630260,7057,5,15,7057,5,0
32,497630260,7058,5,15,7058,5,0
32,497630260,7059,5,15,7059,5,0
32,497630260,7060,5,15,7060,5,0
32,497630260,7061,5,15,7061,5,0
32,497630260,7062,5,15,7062,5,0
32,497630260,7063,5,15,7063,5,0
32,497630260,7064,5,15,7064,5,0
32,497630260,7065,5,15,7065,5,0
32,497630260,7066,5,15,7066,5,0
32,497630260,7067,5,15,7067,5,0
32,497630260,7068,5,15,7068,5,0
32,497630260,7069,5,15,7069,5,0
32,497630260,7070,5,15,7070,5,0
32,497630260,7071,5,15,7071,5,0
32,497630260,7072,5,15,7072,5,0
32,497630260,7073,5,15,7073,5,0
32,497630260,7074,5,15,7074,5,0
32,497630260,7075,5,15,7075,5,0
32,497630260,7076,5,15,7076,5,0
32,497630260,7077,5,15,7077,5,0
32,497630260,7078,5,15,7078,5,0
32,497630260,7079,5,15,7079,5,0
32,497630260,7080,5,15,7080,5,0
32,497630260,7081,5,15,7081,5,0
32,497630260,7082,5,15,7082,5,0
32,497630260,7083,5,15,7083,5,0
32,497630260,7084,5,15,7084,5,0
32,497630260,7085,5,15,7085,5,0
32,497630260,7086,5,15,7086,5,0
32,497630260,7087,5,15,7087,5,0
32,497630260,7088,5,15,7088,5,0
32,497630260,7089,5,15,7089,5,0
32,497630260,7090,5,15,7090,5,0
32,497630260,7091,5,15,7091,5,0
32,497630260,7092,5,15,7092,5,0
32,497630260,7093,5,15,7093,5,0
32,497630260,7094,5,15,7094,5,0
32,497630260,7095,5,15,7095,5,0
32,497630260,7096,5,15,7096,5,0
32,497630260,7097,5,15,7097,5,0
32,497630260,7098,5,15,7098,5,0
32,497630260,7099,5,15,7099,5,0
32,497630260,7100,5,15,7100,5,0
32,497630260,7101,5,16,7101,5,0
32,497630260,7102,5,16,7102,5,0
32,497630260,7103,5,16,7103,5,0
32,497630260,7104,5,16,7104,5,0
